site_id,plot_id,date,year,Year,Year,DOY,Month,Week,Day,DAP,unix_ts,Easting,Northing,Elev_m,Slope_deg,TWI,pct_clay,pct_sand,pct_silt,pct_om,Ksat_um_s,Precip_mm,Irrigation_mm,ETref_mm,RelHum_pct,WindSpeed_m_s,SolarRad_MJ_m2_d,SoilTemp_C_10cm,T_high_C,T_low_C,Cum_Irrigation_mm,Cum_ETref_mm,Cum_GDD_base10_Cd,GDD_base10_Cd,GDD_base4p4_Cd,SAVI,savi_is_sentinel,DSAVI,VV_median_dB,VH_median_dB,VV_median_last_dB,VH_median_last_dB,VVVH_last_dB,dVV_median_obs_dB,dVH_median_obs_dB,SAR_obs,SAR_days_since,SWD_mech,SWD_prev_mm,N_kg_ha,AWC,CF,DP,Days_Since_Fert,ETa_SIMS,FC,RO_CN,WP,cos_DOY,sin_DOY,Date,Management_Plot_ID
scal,18,5/27/2023,2023,2023,2023,147,5,21,27,1128,1685145600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,10.008,50,4.381,24.06,20.833,28.111,13.389,12.7,134.875,170.4,10.6,14.4,0.2,0,0,-11.23360882,-17.08372828,-12.06985229,-22.28924753,10.21939524,0.007063377,0.150519429,0,9,37.089,34.144,271.5941,0.17,37.089,0,1136,2.945,0.283,0,0.176,-0.819014887,0.573772268,5/27/2023,18
scal,18,5/28/2023,2023,2023,2023,148,5,21,28,1129,1685232000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.595,62,4.649,14.02,20.333,27.056,15.167,12.7,142.47,181,10.6,15.6,0.2,0,0,-11.23360882,-17.08372828,-12.06985229,-22.28924753,10.21939524,0.007063377,0.150519429,0,10,39.532,37.089,271.5941,0.17,39.532,0,1137,2.443,0.283,0,0.176,-0.828770087,0.559589262,5/28/2023,18
scal,18,5/29/2023,2023,2023,2023,149,5,22,29,1130,1685318400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,13.208,0,9.525,64,3.889,27.63,21.944,30.389,13.944,12.7,151.995,192.7,11.7,15,0.2,0,0,-11.23360882,-17.08372828,-12.06985229,-22.28924753,10.21939524,0.007063377,0.150519429,0,11,29.29506343,39.532,271.5941,0.17,29.29506343,0,1138,2.969,0.283,0.004063428,0.176,-0.838279705,0.545240439,5/29/2023,18
scal,18,5/30/2023,2023,2023,2023,150,5,22,30,1131,1685404800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,4.064,0,8.077,62,2.28,27.13,22.333,31,16.611,12.7,160.072,205.5,12.8,16.1,0.208333333,0,0.008333333,-12.83877814,-23.57870554,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,1,0,27.91806343,29.29506343,271.5941,0.17,27.91806343,0,1139,2.683,0.283,0,0.176,-0.847540923,0.530730048,5/30/2023,18
scal,18,5/31/2023,2023,2023,2023,151,5,22,31,1132,1685491200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.874,64,2.593,26.07,23.333,29.889,14,12.7,167.946,217.2,11.7,15,0.216666667,0,0.008333333,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,1,30.69206343,27.91806343,271.5941,0.17,30.69206343,0,1140,2.774,0.283,0,0.176,-0.856550996,0.516062391,5/31/2023,18
scal,18,6/1/2023,2023,2023,2023,152,6,22,1,1133,1685577600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.798,68,3.979,23.22,23.833,28.222,17.611,12.7,175.744,230,12.8,16.7,0.225,0,0.008333333,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,2,33.49206343,30.69206343,271.5941,0.17,33.49206343,0,1141,2.8,0.283,0,0.176,-0.865307254,0.501241813,6/1/2023,18
scal,18,6/2/2023,2023,2023,2023,153,6,22,2,1134,1685664000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,14.199,0,3.454,77,2.503,7.2,21.278,25.5,16.722,12.7,179.198,240.6,10.6,16.1,0.233333333,0,0.008333333,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,3,21.06913649,33.49206343,271.5941,0.17,21.06913649,0,1142,1.752,0.283,0.035073066,0.176,-0.873807104,0.486272707,6/2/2023,18
scal,18,6/3/2023,2023,2023,2023,154,6,22,3,1135,1685750400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,14.478,0,5.131,77,2.369,18.71,20.5,26.778,14.722,12.7,184.329,251.2,10.6,15,0.241666667,0,0.008333333,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,4,8.898135574,21.06913649,271.5941,0.17,8.898135574,0,1143,2.251,0.283,0.047999081,0.176,-0.882048025,0.471159508,6/3/2023,18
scal,18,6/4/2023,2023,2023,2023,155,6,22,4,1136,1685836800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,1.524,0,5.74,68,1.431,21.31,21,29.278,15.056,12.7,190.069,262.9,11.7,15.6,0.25,0,0.008333333,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,5,10.34613557,8.898135574,271.5941,0.17,10.34613557,0,1144,2.968,0.283,0,0.176,-0.890027576,0.455906694,6/4/2023,18
scal,18,6/5/2023,2023,2023,2023,156,6,23,5,1137,1685923200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.553,63,1.341,27.06,22.556,29.611,15.889,12.7,196.622,275.1,12.2,15.6,0.27,0,0.02,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,6,13.07613557,10.34613557,271.5941,0.17,13.07613557,0,1145,2.73,0.283,0,0.176,-0.897743394,0.440518784,6/5/2023,18
scal,18,6/6/2023,2023,2023,2023,157,6,23,6,1138,1686009600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.325,66,1.252,25.83,23,30.111,14.167,12.7,202.947,286.8,11.7,15,0.29,0,0.02,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,7,16.31813557,13.07613557,271.5941,0.17,16.31813557,0,1146,3.242,0.283,0,0.176,-0.90519319,0.42500034,6/6/2023,18
scal,18,6/7/2023,2023,2023,2023,158,6,23,7,1139,1686096000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.061,61,1.207,28.57,25,31.944,15.778,12.7,210.008,299.6,12.8,15.6,0.31,0,0.02,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,8,19.95313557,16.31813557,271.5941,0.17,19.95313557,0,1147,3.635,0.283,0,0.176,-0.912374758,0.409355959,6/7/2023,18
scal,18,6/8/2023,2023,2023,2023,159,6,23,8,1140,1686182400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,2.794,0,5.69,67,1.833,15.19,24.5,31.278,18.167,12.7,215.698,313.5,13.9,16.7,0.33125,0,0.02125,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,9,20.06113557,19.95313557,271.5941,0.17,20.06113557,0,1148,2.898,0.283,0,0.176,-0.91928597,0.393590277,6/8/2023,18
scal,18,6/9/2023,2023,2023,2023,160,6,23,9,1141,1686268800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,25.908,0,7.112,73,3.174,23.27,23.944,29.5,16.833,12.7,222.81,326.3,12.8,16.1,0.3525,0,0.02125,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,10,0.070138702,20.06113557,271.5941,0.17,0.070138702,0,1149,3.651,0.283,2.278003128,0.176,-0.925924777,0.377707965,6/9/2023,18
scal,18,6/10/2023,2023,2023,2023,161,6,23,10,1142,1686355200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,2.261,0,2.87,83,1.699,10.19,21.611,23.333,17.444,12.7,225.68,336.3,10,15.6,0.37375,0,0.02125,-11.23360882,-17.08372828,-12.83877814,-23.57870554,10.7399274,-0.768925848,-1.289458009,0,11,0.055138702,0.070138702,271.5941,0.17,0.055138702,0,1150,2.255,0.283,0,0.176,-0.932289213,0.361713731,6/10/2023,18
scal,18,6/11/2023,2023,2023,2023,162,6,23,11,1143,1686441600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,4.648,72,2.414,16.85,20.944,22.056,12.111,12.7,230.328,343,6.7,12.2,0.395,0,0.02125,-8.786966537,-14.36735317,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,1,0,2.839138702,0.055138702,271.5941,0.17,2.839138702,0,1151,2.784,0.283,0,0.176,-0.938377392,0.345612313,6/11/2023,18
scal,18,6/12/2023,2023,2023,2023,163,6,24,12,1144,1686528000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,5.156,65,1.028,26.75,20,22.611,8.556,12.7,235.484,349.1,6.1,11.1,0.41625,0,0.02125,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,1,6.197138702,2.839138702,271.5941,0.17,6.197138702,0,1152,3.358,0.283,0,0.176,-0.944187509,0.329408482,6/12/2023,18
scal,18,6/13/2023,2023,2023,2023,164,6,24,13,1145,1686614400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,5.918,58,1.073,27.49,21.222,26.056,9.444,12.7,241.402,356.9,7.8,12.8,0.4375,0,0.02125,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,2,10.3171387,6.197138702,271.5941,0.17,10.3171387,0,1153,4.12,0.283,0,0.176,-0.949717843,0.313107041,6/13/2023,18
scal,18,6/14/2023,2023,2023,2023,165,6,24,14,1146,1686700800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,31.75,5.359,66,0.849,25.24,23.5,27.5,13.278,44.45,246.761,366.9,10,14.4,0.45875,0,0.02125,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,3,0,10.3171387,271.5941,0.17,-17.2678613,17.2678613,1154,4.165,0.283,0,0.176,-0.954966755,0.296712819,6/14/2023,18
scal,18,6/15/2023,2023,2023,2023,166,6,24,15,1147,1686787200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.807,60,1.386,25.61,24.667,30.278,13.389,44.45,253.568,378.6,11.7,14.4,0.48,0,0.02125,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,4,5.356,0,271.5941,0.17,5.356,0,1155,5.356,0.283,0,0.176,-0.95993269,0.280230675,6/15/2023,18
scal,18,6/16/2023,2023,2023,2023,167,6,24,16,1148,1686873600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,5.664,67,1.743,18.05,24.889,29.667,16.611,44.45,259.232,391.4,12.8,16.1,0.5175,0,0.0375,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,5,9.442,5.356,271.5941,0.17,9.442,0,1156,4.086,0.283,0,0.176,-0.964614176,0.263665493,6/16/2023,18
scal,18,6/17/2023,2023,2023,2023,168,6,24,17,1149,1686960000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0.508,0,4.166,77,2.235,16.88,23.167,21.667,13.222,44.45,263.398,398.6,7.2,12.8,0.555,0,0.0375,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,6,12.339,9.442,271.5941,0.17,12.339,0,1157,3.397,0.283,0,0.176,-0.969009826,0.24702218,6/17/2023,18
scal,18,6/18/2023,2023,2023,2023,169,6,24,18,1150,1687046400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.239,65,1.788,27.63,23.944,29.722,10.778,44.45,270.637,408.6,10,13.3,0.5925,0,0.0375,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,7,16.901,12.339,271.5941,0.17,16.901,0,1158,4.562,0.283,0,0.176,-0.973118337,0.23030567,6/18/2023,18
scal,18,6/19/2023,2023,2023,2023,170,6,25,19,1151,1687132800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,31.75,10.236,62,3.487,28.17,25.556,33.333,15.111,76.2,280.873,420.8,12.2,15.6,0.63,0,0.0375,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,8,0,16.901,271.5941,0.17,-8.145,8.145,1159,6.704,0.283,0,0.176,-0.976938493,0.213520915,6/19/2023,18
scal,18,6/20/2023,2023,2023,2023,171,6,25,20,1152,1687219200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,9.322,65,3.71,27.28,26.167,32.056,17.278,76.2,290.195,434.1,13.3,16.7,0.67,0,0.04,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,9,6.35,0,271.5941,0.17,6.35,0,1160,6.35,0.283,0,0.176,-0.98046916,0.19667289,6/20/2023,18
scal,18,6/21/2023,2023,2023,2023,172,6,25,21,1153,1687305600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,5.08,0,4.089,71,2.28,8.85,24.056,25.611,18.778,76.2,294.284,445.8,11.7,17.2,0.6725,0,0.0025,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,10,4.895,6.35,271.5941,0.17,4.895,0,1161,3.615,0.283,0,0.176,-0.983709294,0.179766586,6/21/2023,18
scal,18,6/22/2023,2023,2023,2023,173,6,25,22,1154,1687392000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.528,66,1.52,25.98,24.889,29.5,16.778,76.2,300.812,458.6,12.8,16.1,0.675,0,0.0025,-11.23360882,-17.08372828,-8.786966537,-14.36735317,5.58038663,4.051811599,9.21135237,0,11,9.293,4.895,271.5941,0.17,9.293,0,1162,4.398,0.283,0,0.176,-0.986657933,0.162807013,6/22/2023,18
scal,18,6/23/2023,2023,2023,2023,174,6,25,23,1155,1687478400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.29,69,2.548,24.95,25.944,30.889,17.5,76.2,308.102,471.9,13.3,16.7,0.6775,0,0.0025,-8.157146732,-15.18720901,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,1,0,14.771,9.293,271.5941,0.17,14.771,0,1163,5.478,0.283,0,0.176,-0.989314204,0.145799197,6/23/2023,18
scal,18,6/24/2023,2023,2023,2023,175,6,25,24,1156,1687564800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0.254,0,9.881,60,3.398,29.08,27,31.111,17.278,76.2,317.983,485.2,13.3,16.7,0.68,0,0.0025,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,1,20.488,14.771,271.5941,0.17,20.488,0,1164,5.967,0.283,0,0.176,-0.99167732,0.128748177,6/24/2023,18
scal,18,6/25/2023,2023,2023,2023,176,6,25,25,1157,1687651200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,9.474,58,4.113,29.74,25.667,27.444,14.444,76.2,327.457,495.8,10.6,15,0.67,0,-0.01,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,2,26.639,20.488,271.5941,0.17,26.639,0,1165,6.151,0.283,0,0.176,-0.99374658,0.111659007,6/25/2023,18
scal,18,6/26/2023,2023,2023,2023,177,6,26,26,1158,1687737600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,31.75,7.722,58,1.922,30.61,25.611,28.167,12.278,107.95,335.179,505.8,10,13.9,0.671428571,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,3,0.384,26.639,271.5941,0.17,0.384,0,1166,5.495,0.283,0,0.176,-0.995521372,0.09453675,6/26/2023,18
scal,18,6/27/2023,2023,2023,2023,178,6,26,27,1159,1687824000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.849,66,3.755,23.63,25.167,28.444,15.167,107.95,343.028,517.5,11.7,15.6,0.672857143,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,4,6.134,0.384,271.5941,0.17,6.134,0,1167,5.75,0.283,0,0.176,-0.99700117,0.077386479,6/27/2023,18
scal,18,6/28/2023,2023,2023,2023,179,6,26,28,1160,1687910400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.29,73,2.906,27.47,29.278,29.611,23.611,107.95,350.318,533.6,16.1,19.4,0.674285714,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,5,11.271,6.134,271.5941,0.17,11.271,0,1168,5.137,0.283,0,0.176,-0.998185534,0.060213277,6/28/2023,18
scal,18,6/29/2023,2023,2023,2023,180,6,26,29,1161,1687996800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,5.842,0,6.833,71,2.325,25.15,27.056,29.778,19.556,107.95,357.151,548,14.4,17.8,0.675714286,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,6,10.472,11.271,271.5941,0.17,10.472,0,1169,5.051,0.283,0,0.176,-0.999074115,0.043022233,6/29/2023,18
scal,18,6/30/2023,2023,2023,2023,181,6,26,30,1162,1688083200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,20.549,0,4.166,80,1.699,16.66,24.278,26.111,17.889,107.95,361.317,559.7,11.7,16.7,0.677142857,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,7,0,10.472,271.5941,0.17,-5.768254484,5.768254484,1170,3.454,0.283,0.865745516,0.176,-0.999666649,0.02581844,6/30/2023,18
scal,18,7/1/2023,2023,2023,2023,182,7,26,1,1163,1688169600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,4.14,81,1.833,18.27,23.833,23.778,16.056,107.95,365.457,569.1,9.4,15,0.678571429,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,8,3.019,0,271.5941,0.17,3.019,0,1171,3.019,0.283,0,0.176,-0.999962959,0.008606997,7/1/2023,18
scal,18,7/2/2023,2023,2023,2023,183,7,26,2,1164,1688256000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.299,71,1.296,28.2,25.056,29.333,15.278,107.95,371.756,581.3,12.2,15.6,0.68,0,0.001428571,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,9,7.802,3.019,271.5941,0.17,7.802,0,1172,4.783,0.283,0,0.176,-0.999962959,-0.008606997,7/2/2023,18
scal,18,7/3/2023,2023,2023,2023,184,7,27,3,1165,1688342400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,7.493,70,2.012,29.31,27,31.222,16.111,107.95,379.249,594.1,12.8,16.1,0.685,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,10,13.347,7.802,271.5941,0.17,13.347,0,1173,5.545,0.283,0,0.176,-0.999666649,-0.02581844,7/3/2023,18
scal,18,7/4/2023,2023,2023,2023,185,7,27,4,1166,1688428800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,39.624,0,7.315,73,2.906,22.67,27.278,32.944,18,107.95,386.564,608,13.9,16.7,0.69,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,11,0,13.347,271.5941,0.17,-13.11233068,13.11233068,1174,5.146,0.283,8.014669321,0.176,-0.999074115,-0.043022233,7/4/2023,18
scal,18,7/5/2023,2023,2023,2023,186,7,27,5,1167,1688515200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,31.75,4.166,76,2.012,16.51,23.111,23,14.056,139.7,390.73,616.3,8.3,13.9,0.695,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,12,0,0,271.5941,0.17,-28.544,28.544,1175,3.206,0.283,0,0.176,-0.998185534,-0.060213277,7/5/2023,18
scal,18,7/6/2023,2023,2023,2023,187,7,27,6,1168,1688601600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,3.937,72,1.609,15.5,21.222,21.833,13.833,139.7,394.667,624.1,7.8,13.3,0.7,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,13,3.767,0,271.5941,0.17,3.767,0,1176,3.767,0.283,0,0.176,-0.99700117,-0.077386479,7/6/2023,18
scal,18,7/7/2023,2023,2023,2023,188,7,27,7,1169,1688688000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,3.048,0,3.988,79,2.459,12.84,21.5,25.056,16.222,139.7,398.655,634.7,10.6,16.1,0.705,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,14,3.835,3.767,271.5941,0.17,3.835,0,1177,3.108,0.283,0,0.176,-0.995521372,-0.09453675,7/7/2023,18
scal,18,7/8/2023,2023,2023,2023,189,7,27,8,1170,1688774400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0.254,0,3.556,78,1.207,16.19,21,21.833,13.889,139.7,402.211,642.5,7.8,13.3,0.71,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,15,6.937,3.835,271.5941,0.17,6.937,0,1178,3.352,0.283,0,0.176,-0.99374658,-0.111659007,7/8/2023,18
scal,18,7/9/2023,2023,2023,2023,190,7,27,9,1171,1688860800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,5.664,74,1.296,28.32,22.167,25.944,13.333,139.7,407.875,651.9,9.4,14.4,0.715,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,16,11.518,6.937,271.5941,0.17,11.518,0,1179,4.581,0.283,0,0.176,-0.99167732,-0.128748177,7/9/2023,18
scal,18,7/10/2023,2023,2023,2023,191,7,28,10,1172,1688947200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.934,74,2.459,27.54,24.333,30.167,14.5,139.7,414.809,664.1,12.2,15,0.72,0,0.005,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,17,16.891,11.518,271.5941,0.17,16.891,0,1180,5.373,0.283,0,0.176,-0.989314204,-0.145799197,7/10/2023,18
scal,18,7/11/2023,2023,2023,2023,192,7,28,11,1173,1689033600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,6.426,73,1.922,24.98,26.667,30.556,17.333,139.7,421.235,677.4,13.3,16.7,0.71,0,-0.01,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,18,21.673,16.891,271.5941,0.17,21.673,0,1181,4.782,0.283,0,0.176,-0.986657933,-0.162807013,7/11/2023,18
scal,18,7/12/2023,2023,2023,2023,193,7,28,12,1174,1689120000,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,5.563,80,2.235,22.69,27.5,28.944,18.444,139.7,426.798,690.7,13.3,17.2,0.7,0,-0.01,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,19,25.413,21.673,271.5941,0.17,25.413,0,1182,3.74,0.283,0,0.176,-0.983709294,-0.179766586,7/12/2023,18
scal,18,7/13/2023,2023,2023,2023,194,7,28,13,1175,1689206400,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,1.524,0,4.242,73,1.073,14.56,26,30.389,16.5,139.7,431.04,703.5,12.8,16.1,0.692,0,-0.008,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,20,28.379,25.413,271.5941,0.17,28.379,0,1183,4.496,0.283,0,0.176,-0.98046916,-0.19667289,7/13/2023,18
scal,18,7/14/2023,2023,2023,2023,195,7,28,14,1176,1689292800,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,2.769,0,3.658,78,1.609,12.54,24,26.167,17.667,139.7,434.698,715.2,11.7,16.7,0.684,0,-0.008,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,21,28.932,28.379,271.5941,0.17,28.932,0,1184,3.333,0.283,0,0.176,-0.976938493,-0.213520915,7/14/2023,18
scal,18,7/15/2023,2023,2023,2023,196,7,28,15,1177,1689379200,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,0,0,5.639,73,1.475,23.26,24.778,28.778,16.722,139.7,440.337,727.4,12.2,16.1,0.676,0,-0.008,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,22,34.279,28.932,271.5941,0.17,34.279,0,1185,5.347,0.283,0,0.176,-0.973118337,-0.23030567,7/15/2023,18
scal,18,7/16/2023,2023,2023,2023,197,7,28,16,1178,1689465600,573724.8792,4492509.732,551.7050121,0.713975222,6.023886836,37.5,4.9,57.6,1.66,2.88,2.032,0,5.283,74,1.475,21.57,25.889,28.722,17.833,139.7,445.62,740.2,12.8,16.7,0.668,0,-0.008,-11.23360882,-17.08372828,-8.157146732,-15.18720901,7.030062276,0.629819805,-0.819855841,0,23,36.934,34.279,271.5941,0.17,36.934,0,1186,4.685,0.283,0,0.176,-0.969009826,-0.24702218,7/16/2023,18
